team,player_number,player_name,left,top,success,game_index,rival,home
CB LA MATANZA,0,J. PARRONDO CASTRO,12.7645%,44.1137%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,68.5473%,80.791%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,36.3893%,49.9115%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,77.0099%,49.2813%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,64.0338%,45.248%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,15.6559%,55.5832%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,6,J. MORENO CASTRO,71.1566%,18.2757%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,10,A. GOMEZ PEÑA,70.8039%,15.5028%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,15.6559%,39.1982%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,19.8872%,49.0292%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,14.1044%,51.1719%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,1,S. EL MAKKAOUI SABOUR EL ALAOUI,92.7363%,89.9919%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,67.842%,36.0472%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,86.5303%,48.0209%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,10,A. GOMEZ PEÑA,86.1777%,49.1552%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,19.1819%,29.115%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,10.7898%,42.9793%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,31.5938%,81.4212%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,33.4979%,22.1829%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,14.9506%,44.2397%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,15.0917%,50.7937%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,19.464%,47.7688%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,18.3357%,24.3255%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,70.5219%,20.0402%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,13.7518%,51.676%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,84.5557%,47.0126%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,91.1848%,50.6677%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,23.6248%,47.8948%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,87.8702%,51.1719%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,9,E. VIVANCOS ORTIZ,30.3244%,15.2507%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,1,S. EL MAKKAOUI SABOUR EL ALAOUI,91.89%,52.8104%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,9,E. VIVANCOS ORTIZ,24.7532%,11.0914%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,35.2609%,37.1815%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,1,S. EL MAKKAOUI SABOUR EL ALAOUI,74.189%,86.7149%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,18.5472%,46.2563%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,30.6065%,82.0514%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,87.024%,51.2979%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,12.835%,25.838%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,84.1326%,51.8021%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,7.12271%,42.3491%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,85.402%,43.6095%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,17.7715%,47.3907%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,84.1326%,4.91552%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,86.8124%,51.8021%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,87.0945%,53.4406%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,86.3893%,19.1579%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,28.2793%,9.83105%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,84.6262%,50.2896%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,83.921%,49.2813%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,86.6009%,54.0708%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,19.5346%,94.2772%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,27.7856%,79.9088%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,11.5656%,42.7272%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,82.6516%,50.5417%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,32.2285%,69.8256%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,87.8702%,51.9281%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,33.2863%,78.9005%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,36.5303%,60.3727%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,35.402%,72.0944%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,86.3893%,34.7868%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,92.6657%,53.8187%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,30.8886%,84.8243%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,87.0945%,53.4406%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,76.3047%,87.7232%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,71.2271%,83.1858%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,66.9253%,72.0944%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,34.0621%,78.1442%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,6,H. CARRON GRILLO,89.2102%,50.9198%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,68.0536%,27.4765%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,82.7927%,39.8283%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,6,H. CARRON GRILLO,37.2355%,26.7203%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,36.7419%,16.8892%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,22.2144%,92.7648%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,65.4443%,55.9613%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,33.2863%,75.7495%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,21.9323%,62.3893%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,30.8886%,79.6567%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,11.6361%,45.5001%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,38.5755%,34.2826%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,87.165%,48.9032%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,84.4852%,54.953%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,85.0494%,47.5167%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,34.8378%,64.9101%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,65.5853%,55.9613%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,20.1693%,48.1469%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,11,M. PIZARRO,89.7743%,55.2051%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,85.0494%,50.0375%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,67.0663%,79.1525%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,71.7913%,82.6816%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,76.0931%,9.07481%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,12,J. HERNÁNDEZ TRUJILLO,29.8307%,81.2952%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,38.2229%,53.0624%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,15.3032%,48.7771%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,84.9788%,37.6857%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,19.0409%,45.122%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,31.8759%,88.4794%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,87.8702%,46.7605%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,90.3385%,52.9364%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,34.9788%,82.8077%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,6,H. CARRON GRILLO,14.6685%,41.971%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,77.574%,92.7648%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,86.1072%,51.4239%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,14.8096%,47.2647%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,70.5219%,84.6983%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,92.2426%,51.9281%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,8,G. BERGERON,87.7292%,47.7688%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,6,H. CARRON GRILLO,13.2581%,52.5583%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,39,M. ROLDAN GAYOSO,70.5219%,18.5277%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,9.73202%,49.6594%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,6,H. CARRON GRILLO,86.1072%,58.9863%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,86.5303%,50.0375%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,15,A. PÉREZ PEREZ,88.787%,47.2647%,False,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,29,J. MOLINA MELENDEZ,34.7673%,49.4073%,True,13,CB LA MATANZA,False
SUMIALKI CB CIUDAD DE MOSTOLES,22,M. VILLANUEVA CUBELO,69.1114%,25.5859%,False,13,CB LA MATANZA,False
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,87.7292%,48.1469%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,30.3244%,83.1858%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,91.1142%,53.0624%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,89.4922%,48.399%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,90.1269%,49.9115%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,35.402%,20.6704%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,34.4147%,67.0528%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,31.4528%,18.1496%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,14.6685%,48.1469%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,29.2666%,15.8809%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,87.5882%,49.7854%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,87.024%,46.2563%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,13.8928%,53.6926%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,66.7137%,87.8492%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,67.6305%,91.8825%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,63.7518%,67.683%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,14.7391%,50.0375%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,89.4922%,51.2979%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,13.9633%,47.3907%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,2,E. BUENO KNUTSEN,28.0677%,13.1081%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,89.0691%,53.5666%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,86.2482%,50.7937%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,81.5938%,47.3907%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,88.8575%,55.2051%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,86.5303%,54.5749%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,84.2736%,54.0708%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,14.1044%,53.9447%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,87.7292%,51.1719%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,32.7927%,24.9557%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,85.1904%,56.4655%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,72.7786%,14.7466%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,13.2581%,55.9613%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,85.402%,56.3395%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,66.6432%,85.9586%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,83.78%,52.6843%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,6.98166%,49.0292%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,15.4443%,48.399%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,13.8223%,55.9613%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,86.1777%,47.8948%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,14.5275%,49.7854%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,15.3032%,54.5749%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,9.59097%,53.4406%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,14.6685%,40.5846%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,12.2003%,57.8519%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,76.4457%,50.6677%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,15.7264%,50.9198%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,11.8477%,48.0209%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,65.3032%,20.9225%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,87.165%,53.6926%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,16.5021%,52.6843%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,65.9379%,83.4379%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,15.2327%,62.8935%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,12,D. IYOHA OSARENKHOE,9.23836%,66.0445%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,27.574%,84.4462%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,9,B. SOW,87.2355%,49.4073%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,11.2835%,48.399%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,88.2934%,53.5666%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,25.1763%,82.3035%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,86.3188%,54.0708%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,9,B. SOW,86.8829%,35.6691%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,87.8702%,55.3312%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,75.2468%,51.1719%,True,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,66.4316%,22.561%,False,13,EL VENTERO CBV,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,9.52045%,51.2979%,True,13,EL VENTERO CBV,True
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,9.59097%,48.9032%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,32.4401%,13.8643%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,18,M. THIAW,89.4922%,53.6926%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,75.1058%,10.9654%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,27.292%,12.4779%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,32.8632%,9.20085%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,18,M. THIAW,86.1777%,53.5666%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,3,A. CAULIN TORNERO,91.89%,54.4489%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,0,D. DAMIAN,88.2934%,49.6594%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,1,L. BUENO CASTILLO,81.1001%,49.5334%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,18,M. THIAW,91.3258%,50.9198%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,3,A. CAULIN TORNERO,21.8618%,47.8948%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,16.5021%,47.2647%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,3,A. CAULIN TORNERO,11.0014%,48.1469%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,86.5303%,47.7688%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,0,D. DAMIAN,89.7743%,49.9115%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,77.3625%,51.8021%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,1,L. BUENO CASTILLO,75.0353%,13.6122%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,41,J. MEJIA ECHEVERRY,88.1523%,55.5832%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,38.1523%,17.8975%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,69.9577%,80.539%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,1,L. BUENO CASTILLO,77.0099%,13.2341%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,33.7094%,19.41%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,21,I. KANE,90.268%,54.1968%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,0,D. DAMIAN,79.9013%,49.0292%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,0,D. DAMIAN,29.1255%,83.6899%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,3,A. CAULIN TORNERO,90.0564%,52.1802%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,18,M. THIAW,88.9986%,46.8865%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,10,L. BULASHVILI,65.5853%,75.6234%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,18,M. THIAW,16.1495%,50.0375%,True,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,1,L. BUENO CASTILLO,77.5035%,30.1233%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,21,I. KANE,13.3992%,28.8629%,False,13,PROBASKETLAB FUENLABRADA,False
EL VENTERO CBV,1,L. BUENO CASTILLO,10.7898%,48.1469%,False,13,PROBASKETLAB FUENLABRADA,False
